-2.625,-0.375,2.925
-2.475,-0.375,2.925
-2.775,-0.225,2.925
-2.625,-0.225,2.775
-2.475,-0.225,2.775
-2.625,-0.225,2.925
-2.475,-0.225,2.925
-3.075,-1.125,3.225
-3.075,-0.975,3.225
-3.075,-0.825,3.225
-3.075,-0.675,3.225
-3.075,-1.125,3.375
-3.225,-0.975,3.375
-3.075,-0.975,3.375
-3.375,-0.825,3.525
-3.375,-0.675,3.525
-3.225,-0.825,3.375
-3.075,-0.825,3.375
-3.225,-0.675,3.375
-3.075,-0.675,3.375
-3.225,-0.825,3.525
-3.225,-0.675,3.525
-2.775,-1.125,3.075
-2.775,-0.975,3.075
-2.925,-1.125,3.225
-2.775,-1.125,3.225
-2.925,-0.975,3.225
-2.775,-0.975,3.225
-2.55,-1.05,3.15
-2.85,-0.75,3.15
-2.625,-0.825,3.075
-2.475,-0.825,3.075
-2.625,-0.675,3.075
-2.475,-0.675,3.075
-2.625,-0.825,3.225
-2.475,-0.825,3.225
-2.625,-0.675,3.225
-2.925,-1.125,3.375
-2.775,-1.125,3.375
-2.925,-0.975,3.375
-2.625,-0.975,3.375
-2.925,-0.675,3.375
-3.075,-0.525,3.225
-3.225,-0.525,3.375
-3.075,-0.525,3.375
-3.225,-0.525,3.525
-2.85,-0.45,3.15
-2.625,-0.525,3.075
-2.475,-0.525,3.075
-2.625,-0.375,3.075
-2.475,-0.375,3.075
-2.475,-0.225,3.075
-2.775,-2.025,3.675
-2.775,-1.875,3.675
-2.625,-2.025,3.675
-2.625,-1.875,3.675
-2.625,-1.725,3.675
-2.025,-1.575,2.925
-1.875,-1.575,2.925
-1.875,-1.425,2.925
-1.875,-1.275,2.925
-1.575,-1.275,2.475
-1.575,-1.425,2.625
-1.575,-1.275,2.625
-1.425,-1.275,2.475
-1.425,-1.275,2.625
-1.725,-1.575,2.925
-1.575,-1.575,2.925
-1.425,-1.575,2.775
-1.275,-1.575,2.775
-1.425,-1.575,2.925
-1.575,-1.425,2.775
-1.725,-1.275,2.775
-1.575,-1.275,2.775
-1.725,-1.425,2.925
-1.575,-1.425,2.925
-1.725,-1.275,2.925
-1.575,-1.275,2.925
-1.425,-1.425,2.775
-1.275,-1.425,2.775
-1.425,-1.275,2.775
-1.275,-1.275,2.775
-1.425,-1.425,2.925
-1.275,-1.425,2.925
-1.425,-1.275,2.925
-2.325,-1.875,3.375
-2.175,-1.875,3.375
-2.325,-1.875,3.525
-2.175,-1.875,3.525
-2.025,-1.875,3.375
-2.25,-1.65,3.15
-2.025,-1.725,3.075
-2.025,-1.575,3.075
-1.875,-1.575,3.075
-2.025,-1.725,3.225
-2.025,-1.575,3.225
-2.175,-1.425,3.075
-2.175,-1.275,3.075
-2.325,-1.425,3.225
-2.175,-1.425,3.225
-2.325,-1.275,3.225
-2.175,-1.275,3.225
-2.025,-1.425,3.075
-1.875,-1.425,3.075
-2.025,-1.275,3.075
-1.875,-1.275,3.075
-2.025,-1.425,3.225
-2.325,-1.725,3.375
-2.175,-1.725,3.375
-2.325,-1.575,3.375
-2.325,-1.725,3.525
-2.325,-1.575,3.525
-2.025,-1.725,3.375
-2.025,-1.575,3.375
-2.325,-1.425,3.375
-2.175,-1.425,3.375
-2.325,-1.275,3.375
-2.325,-1.425,3.525
-2.325,-1.275,3.525
-1.725,-1.575,3.075
-1.575,-1.575,3.075
-1.725,-1.425,3.075
-1.575,-1.425,3.075
-1.725,-1.275,3.075
-1.575,-1.275,3.075
-1.125,-1.275,2.625
-1.125,-1.275,2.775
-2.175,-0.975,2.925
-1.875,-1.125,2.925
-2.025,-0.975,2.925
-1.875,-0.975,2.925
-2.175,-0.825,2.925
-2.325,-0.675,2.925
-2.175,-0.675,2.925
-2.025,-0.825,2.925
-1.875,-0.825,2.925
-2.025,-0.675,2.925
-1.875,-0.675,2.925
-1.575,-1.125,2.475
-1.575,-0.975,2.475
-1.725,-1.125,2.625
-1.575,-1.125,2.625
-1.725,-0.975,2.625
-1.575,-0.975,2.625
-1.425,-1.125,2.475
-1.275,-1.125,2.475
-1.425,-0.975,2.475
-1.425,-1.125,2.625
-1.275,-1.125,2.625
-1.425,-0.975,2.625
-1.275,-0.975,2.625
-1.575,-0.825,2.475
-1.575,-0.675,2.475
-1.725,-0.825,2.625
-1.575,-0.825,2.625
-1.725,-0.675,2.625
-1.575,-0.675,2.625
-1.425,-0.825,2.475
-1.425,-0.675,2.475
-1.425,-0.825,2.625
-1.275,-0.825,2.625
-1.425,-0.675,2.625
-1.65,-1.05,2.85
-1.35,-1.05,2.85
-1.65,-0.75,2.85
-1.425,-0.825,2.775
-1.275,-0.825,2.775
-1.275,-0.675,2.775
-1.425,-0.825,2.925
-1.275,-0.825,2.925
-1.425,-0.675,2.925
-1.275,-0.675,2.925
-2.325,-0.225,2.475
-2.175,-0.225,2.475
-2.175,-0.075,2.475
-2.325,-0.225,2.625
-2.175,-0.225,2.625
-2.025,-0.225,2.475
-1.875,-0.225,2.475
-2.025,-0.225,2.625
-1.875,-0.225,2.625
-2.325,-0.525,2.925
-2.175,-0.525,2.925
-2.325,-0.375,2.925
-2.175,-0.375,2.925
-1.875,-0.375,2.775
-2.025,-0.525,2.925
-1.875,-0.525,2.925
-2.025,-0.375,2.925
-1.875,-0.375,2.925
-2.325,-0.225,2.775
-2.175,-0.225,2.775
-2.325,-0.225,2.925
-2.175,-0.225,2.925
-2.025,-0.225,2.775
-1.875,-0.225,2.775
-2.025,-0.225,2.925
-1.875,-0.225,2.925
-1.575,-0.525,2.475
-1.575,-0.375,2.475
-1.575,-0.525,2.625
-1.575,-0.375,2.625
-1.425,-0.525,2.475
-1.425,-0.375,2.475
-1.425,-0.525,2.625
-1.275,-0.525,2.625
-1.425,-0.375,2.625
-1.275,-0.375,2.625
-1.725,-0.225,2.475
-1.575,-0.225,2.475
-1.575,-0.075,2.475
-1.725,-0.225,2.625
-1.575,-0.225,2.625
-1.425,-0.225,2.475
-1.275,-0.225,2.475
-1.425,-0.075,2.475
-1.275,-0.075,2.475
-1.425,-0.225,2.625
-1.275,-0.225,2.625
-1.725,-0.525,2.775
-1.575,-0.525,2.775
-1.575,-0.375,2.775
-1.725,-0.525,2.925
-1.575,-0.525,2.925
-1.725,-0.375,2.925
-1.575,-0.375,2.925
-1.35,-0.45,2.85
-1.725,-0.225,2.775
-1.575,-0.225,2.775
-1.725,-0.225,2.925
-1.575,-0.225,2.925
-1.425,-0.225,2.775
-1.275,-0.225,2.775
-1.425,-0.225,2.925
-1.275,-0.225,2.925
-2.25,-1.05,3.15
-2.025,-1.125,3.075
-1.875,-1.125,3.075
-2.025,-0.975,3.075
-1.875,-0.975,3.075
-2.325,-0.825,3.075
-2.175,-0.825,3.075
-2.325,-0.675,3.075
-2.175,-0.675,3.075
-2.325,-0.825,3.225
-2.175,-0.825,3.225
-2.175,-0.675,3.225
-2.025,-0.825,3.075
-1.875,-0.825,3.075
-2.025,-0.675,3.075
-1.875,-0.675,3.075
-2.025,-0.825,3.225
-2.025,-0.675,3.225
-1.875,-0.675,3.225
-2.325,-1.125,3.375
-1.875,-0.675,3.375
-2.025,-0.825,3.525
-2.025,-0.675,3.525
-1.875,-0.675,3.525
-1.575,-0.825,3.075
-1.725,-0.675,3.075
-1.575,-0.675,3.075
-1.725,-0.675,3.225
-1.575,-0.675,3.225
-1.425,-0.825,3.075
-1.425,-0.675,3.075
-1.425,-0.675,3.225
-1.725,-0.675,3.375
-1.575,-0.675,3.375
-1.725,-0.675,3.525
-1.575,-0.675,3.525
-2.25,-0.45,3.15
-2.025,-0.525,3.075
-1.875,-0.525,3.075
-2.025,-0.375,3.075
-1.875,-0.375,3.075
-2.025,-0.525,3.225
-2.025,-0.375,3.225
-2.325,-0.225,3.075
-2.175,-0.225,3.075
-2.325,-0.225,3.225
-2.175,-0.225,3.225
-2.025,-0.225,3.075
-2.325,-0.375,3.375
-1.65,-0.45,3.15
-1.425,-0.525,3.075
-1.275,-0.525,3.075
-1.425,-0.375,3.075
-1.275,-0.375,3.075
-1.425,-0.525,3.225
-1.425,-0.375,3.225
-1.725,-0.225,3.075
-1.575,-0.225,3.075
-1.575,-0.225,3.225
-1.425,-0.225,3.075
-1.425,-0.225,3.225
-1.575,-0.375,3.375
-1.575,-0.375,3.525
-1.425,-0.375,3.375
-1.575,-0.225,3.375
-1.575,-0.225,3.525
-1.125,-1.125,2.475
-1.125,-0.975,2.475
-1.125,-1.125,2.625
-1.125,-0.975,2.625
-1.125,-0.825,2.475
-0.975,-0.825,2.475
-1.125,-0.825,2.625
-1.125,-0.675,2.625
-1.125,-1.125,2.775
-1.125,-0.975,2.775
-1.125,-0.825,2.775
-1.125,-0.675,2.775
-1.125,-0.525,2.625
-1.125,-0.375,2.625
-1.125,-0.225,2.475
-1.125,-0.075,2.475
-1.125,-0.525,2.775
-1.125,-0.375,2.775
0.075,-0.525,0.825
0.225,-0.525,0.825
0.075,-0.375,0.825
0.225,-0.375,0.825
0.075,-0.225,0.825
0.225,-0.225,0.825
0.075,-0.075,0.825
0.225,-0.075,0.825
0.075,-0.375,0.975
0.075,-0.225,0.975
0.075,-0.075,0.975
0.225,-0.075,0.975
1.425,-1.275,2.325
1.575,-1.275,2.175
1.725,-1.275,2.175
1.575,-1.275,2.325
1.725,-1.275,2.325
1.875,-1.275,2.175
1.875,-1.275,2.325
2.175,-1.275,2.325
0.375,-0.675,1.275
0.375,-0.675,1.425
0.825,-0.825,1.575
0.825,-0.675,1.575
0.975,-0.825,1.575
0.975,-0.675,1.575
0.975,-0.825,1.725
0.975,-0.675,1.725
1.125,-0.675,1.725
0.375,-0.525,1.275
0.375,-0.375,1.275
0.375,-0.225,1.275
0.375,-0.075,1.425
0.525,-0.075,1.425
0.375,-0.075,1.575
0.675,-0.075,1.275
0.675,-0.075,1.425
0.975,-0.525,1.725
1.125,-0.525,1.725
0.675,-0.075,1.575
0.675,-0.075,1.725
0.825,-0.075,1.725
1.125,-0.675,1.875
1.125,-1.125,2.325
0.975,-0.975,2.325
1.125,-0.975,2.325
1.125,-0.825,2.175
1.125,-0.825,2.325
1.125,-0.675,2.325
1.125,-0.375,2.025
0.675,-0.075,1.875
0.825,-0.075,1.875
0.675,-0.075,2.025
0.825,-0.075,2.025
1.125,-0.225,2.025
1.125,-0.075,2.025
0.825,-0.525,2.325
1.125,-0.375,2.175
0.975,-0.525,2.325
1.125,-0.525,2.325
1.125,-0.375,2.325
0.825,-0.075,2.175
0.825,-0.075,2.325
1.125,-0.225,2.175
0.975,-0.075,2.175
1.125,-0.075,2.175
0.975,-0.075,2.325
1.125,-0.075,2.325
1.275,-0.675,1.725
1.575,-0.675,1.725
1.725,-0.675,1.725
1.575,-0.525,1.725
1.275,-0.675,1.875
1.425,-0.675,1.875
1.425,-0.825,2.025
1.275,-0.675,2.025
1.425,-0.675,2.025
1.575,-0.675,1.875
1.725,-0.675,1.875
1.575,-0.825,2.025
1.725,-0.825,2.025
1.575,-0.675,2.025
1.725,-0.675,2.025
1.425,-1.125,2.175
1.425,-0.975,2.175
1.275,-1.125,2.325
1.425,-1.125,2.325
1.275,-0.975,2.325
1.425,-0.975,2.325
1.65,-1.05,2.25
1.35,-0.75,2.25
1.575,-0.825,2.175
1.725,-0.825,2.175
1.725,-0.675,2.175
1.575,-0.825,2.325
1.725,-0.825,2.325
1.875,-0.825,1.875
1.875,-0.825,2.025
2.025,-0.825,2.025
1.875,-0.675,2.025
1.95,-1.05,2.25
2.175,-0.975,2.175
2.175,-0.975,2.325
1.875,-0.825,2.175
2.025,-0.825,2.175
1.875,-0.675,2.175
2.025,-0.675,2.175
1.875,-0.825,2.325
2.025,-0.825,2.325
2.025,-0.675,2.325
2.175,-0.675,2.175
2.175,-0.675,2.325
2.325,-0.675,2.325
1.275,-0.525,1.875
1.425,-0.525,1.875
1.275,-0.525,2.025
1.425,-0.525,2.025
1.275,-0.375,2.025
1.65,-0.45,1.95
1.275,-0.225,2.025
1.275,-0.075,2.025
1.725,-0.225,1.875
1.725,-0.075,1.875
1.725,-0.225,2.025
1.725,-0.075,2.025
1.35,-0.45,2.25
1.65,-0.45,2.25
1.35,-0.15,2.25
1.65,-0.15,2.25
1.875,-0.525,2.025
1.875,-0.375,2.025
1.875,-0.075,1.875
1.875,-0.225,2.025
2.025,-0.225,2.025
1.875,-0.075,2.025
2.025,-0.075,2.025
1.875,-0.525,2.175
2.025,-0.525,2.175
1.875,-0.375,2.175
2.025,-0.375,2.175
2.025,-0.525,2.325
1.875,-0.375,2.325
2.025,-0.375,2.325
2.175,-0.525,2.175
2.175,-0.375,2.175
2.175,-0.525,2.325
2.175,-0.375,2.325
2.325,-0.375,2.325
1.875,-0.225,2.175
2.025,-0.225,2.175
1.875,-0.075,2.175
2.025,-0.075,2.175
2.025,-0.225,2.325
1.875,-0.075,2.325
2.175,-0.225,2.175
2.175,-0.225,2.325
2.325,-0.225,2.325
0.825,-1.275,2.475
0.825,-1.275,2.625
0.975,-1.275,2.475
0.975,-1.425,2.625
0.975,-1.275,2.625
1.125,-1.275,2.625
0.975,-1.575,2.925
1.125,-1.575,2.925
0.825,-1.425,2.775
0.825,-1.275,2.775
1.05,-1.35,2.85
0.975,-1.575,3.075
1.125,-1.575,3.075
0.975,-1.575,3.225
1.125,-1.575,3.225
0.825,-1.275,3.075
0.825,-1.275,3.225
0.975,-1.425,3.075
1.125,-1.425,3.075
0.975,-1.275,3.075
1.125,-1.275,3.075
1.125,-1.425,3.225
0.975,-1.275,3.225
1.125,-1.275,3.225
0.975,-1.275,3.375
1.275,-1.275,2.475
1.425,-1.275,2.475
1.425,-1.425,2.625
1.275,-1.275,2.625
1.425,-1.275,2.625
1.65,-1.35,2.55
1.425,-1.575,2.925
1.725,-1.575,2.775
1.575,-1.575,2.925
1.725,-1.575,2.925
1.425,-1.425,2.775
1.275,-1.275,2.775
1.425,-1.275,2.775
1.275,-1.425,2.925
1.425,-1.425,2.925
1.275,-1.275,2.925
1.425,-1.275,2.925
1.65,-1.35,2.85
1.875,-1.275,2.475
2.025,-1.275,2.475
1.875,-1.425,2.625
2.025,-1.425,2.625
1.875,-1.275,2.625
2.025,-1.275,2.625
2.325,-1.275,2.475
2.175,-1.425,2.625
2.175,-1.275,2.625
1.875,-1.575,2.775
1.875,-1.575,2.925
2.025,-1.575,2.925
2.175,-1.575,2.925
2.325,-1.575,2.925
1.95,-1.35,2.85
2.25,-1.35,2.85
1.275,-1.575,3.075
1.275,-1.725,3.225
1.275,-1.575,3.225
1.425,-1.575,3.225
1.575,-1.725,3.075
1.575,-1.575,3.075
1.725,-1.575,3.075
1.35,-1.35,3.15
1.575,-1.425,3.075
1.725,-1.425,3.075
1.575,-1.275,3.075
1.725,-1.275,3.075
1.575,-1.275,3.225
1.725,-1.275,3.225
1.275,-1.725,3.375
1.275,-1.575,3.375
1.275,-1.275,3.375
1.425,-1.275,3.375
1.875,-1.725,3.075
2.025,-1.725,3.075
1.875,-1.575,3.075
2.025,-1.575,3.075
1.875,-1.725,3.225
2.025,-1.725,3.225
2.175,-1.575,3.075
2.325,-1.575,3.075
1.875,-1.425,3.075
2.025,-1.425,3.075
2.025,-1.275,3.075
2.325,-1.425,3.075
0.675,-1.125,2.475
0.825,-1.125,2.475
0.825,-0.975,2.475
0.825,-1.125,2.625
0.825,-0.975,2.625
1.05,-1.05,2.55
0.675,-0.675,2.475
1.05,-0.75,2.55
0.825,-0.975,2.925
1.05,-1.05,2.85
0.975,-0.825,2.775
1.125,-0.825,2.775
0.975,-0.675,2.775
1.125,-0.675,2.775
0.975,-0.825,2.925
1.125,-0.825,2.925
1.125,-0.675,2.925
0.75,-0.45,2.55
1.05,-0.45,2.55
0.675,-0.225,2.475
0.825,-0.225,2.475
0.825,-0.075,2.475
0.675,-0.225,2.625
0.825,-0.225,2.625
0.675,-0.075,2.625
0.825,-0.075,2.625
0.975,-0.225,2.475
1.125,-0.225,2.475
0.975,-0.075,2.475
1.125,-0.075,2.475
0.975,-0.225,2.625
1.125,-0.225,2.625
1.125,-0.075,2.625
0.675,-0.375,2.775
0.825,-0.375,2.775
1.125,-0.525,2.775
0.975,-0.375,2.775
1.125,-0.375,2.775
0.675,-0.225,2.775
0.825,-0.225,2.775
0.675,-0.075,2.775
0.825,-0.075,2.775
0.825,-0.975,3.075
0.825,-1.125,3.225
1.05,-1.05,3.15
1.125,-0.825,3.075
1.125,-0.825,3.225
1.35,-1.05,2.55
1.575,-1.125,2.475
1.725,-1.125,2.475
1.575,-0.975,2.475
1.725,-0.975,2.475
1.575,-1.125,2.625
1.725,-1.125,2.625
1.725,-0.975,2.625
1.425,-0.825,2.475
1.275,-0.675,2.475
1.425,-0.675,2.475
1.275,-0.825,2.625
1.275,-0.675,2.625
1.425,-0.675,2.625
1.35,-1.05,2.85
1.575,-1.125,2.775
1.725,-1.125,2.775
1.575,-1.125,2.925
1.275,-0.825,2.775
1.275,-0.675,2.775
1.425,-0.675,2.775
1.275,-0.825,2.925
1.275,-0.675,2.925
1.425,-0.675,2.925
1.575,-0.675,2.775
1.575,-0.675,2.925
1.95,-1.05,2.55
2.175,-1.125,2.475
2.175,-0.975,2.475
2.175,-1.125,2.625
2.325,-1.125,2.625
2.175,-0.975,2.625
2.325,-0.975,2.625
2.325,-0.825,2.475
2.175,-0.675,2.475
1.875,-1.125,2.775
2.025,-1.125,2.775
1.875,-1.125,2.925
2.025,-1.125,2.925
2.175,-1.125,2.775
2.325,-1.125,2.775
2.175,-1.125,2.925
2.325,-1.125,2.925
1.275,-0.525,2.475
1.425,-0.525,2.475
1.275,-0.375,2.475
1.425,-0.375,2.475
1.275,-0.525,2.625
1.425,-0.525,2.625
1.275,-0.375,2.625
1.575,-0.375,2.475
1.725,-0.375,2.475
1.575,-0.375,2.625
1.275,-0.225,2.475
1.425,-0.225,2.475
1.275,-0.075,2.475
1.425,-0.075,2.475
1.275,-0.225,2.625
1.425,-0.225,2.625
1.575,-0.225,2.475
1.425,-0.525,2.775
2.325,-0.525,2.475
2.175,-0.375,2.475
2.325,-0.375,2.475
2.325,-0.525,2.625
2.325,-0.375,2.625
2.325,-0.225,2.475
1.35,-1.05,3.15
1.575,-1.125,3.075
1.575,-1.125,3.225
1.275,-0.825,3.075
1.275,-0.825,3.225
1.425,-0.825,3.225
1.575,-0.675,3.075
2.475,-1.575,2.775
2.475,-1.575,2.925
2.475,-1.425,2.925
2.475,-1.275,2.925
2.625,-1.275,2.925
2.475,-1.575,3.075
2.475,-1.425,3.075
2.475,-1.275,3.075
2.625,-1.275,3.075
2.475,-0.825,2.475
2.475,-0.825,2.625
2.625,-0.825,2.625
2.475,-0.675,2.625
2.625,-0.675,2.625
2.475,-1.125,2.775
2.475,-1.125,2.925
2.625,-1.125,2.925
2.775,-0.975,2.775
2.775,-0.975,2.925
2.925,-0.975,2.925
2.625,-0.825,2.775
2.475,-0.675,2.775
2.625,-0.675,2.775
2.625,-0.675,2.925
2.775,-0.675,2.775
2.775,-0.675,2.925
2.925,-0.675,2.925
2.475,-0.375,2.475
2.475,-0.525,2.625
2.475,-0.375,2.625
2.625,-0.375,2.625
2.475,-0.225,2.475
2.475,-0.225,2.625
2.475,-0.525,2.775
2.625,-0.525,2.775
2.475,-0.375,2.775
2.625,-0.375,2.775
2.625,-0.525,2.925
2.625,-0.375,2.925
2.775,-0.375,2.775
2.775,-0.525,2.925
2.925,-0.525,2.925
2.775,-0.375,2.925
2.775,-0.975,3.075
2.925,-0.975,3.075
2.775,-0.675,3.075
2.925,-0.675,3.075
2.925,-0.525,3.075
-0.375,0.075,0.375
-0.375,0.075,0.525
-0.375,0.225,0.525
-0.225,0.075,0.375
-0.075,0.075,0.375
-0.075,0.225,0.375
-0.225,0.075,0.525
-0.075,0.075,0.525
-0.225,0.225,0.525
-0.075,0.225,0.525
-0.675,0.075,0.825
-0.675,0.375,0.825
-0.825,0.075,0.975
-0.675,0.075,0.975
-0.975,0.375,1.125
-0.675,0.375,0.975
-0.825,0.375,1.125
-0.525,0.075,0.675
-0.375,0.075,0.675
-0.525,0.225,0.675
-0.525,0.075,0.825
-0.375,0.075,0.825
-0.525,0.225,0.825
-0.225,0.075,0.675
-0.075,0.075,0.675
-0.225,0.075,0.825
-0.075,0.075,0.825
-0.075,0.375,0.675
-0.525,0.075,0.975
-0.375,0.075,0.975
-0.375,0.225,0.975
-0.525,0.075,1.125
-0.225,0.075,0.975
-0.075,0.075,0.975
-0.375,0.375,0.975
-0.375,0.375,1.125
-0.225,0.375,0.975
-1.425,0.375,1.725
-1.725,0.075,1.875
-1.575,0.075,1.875
-1.425,0.375,1.875
-1.725,0.975,2.025
-1.575,0.825,2.175
-1.725,0.975,2.175
-0.975,0.525,1.425
-1.125,0.525,1.575
-0.975,0.525,1.575
-0.225,0.675,1.425
-0.075,0.675,1.575
-0.075,0.675,1.725
-0.975,1.125,2.325
-0.675,0.975,2.325
-0.675,1.125,2.325
-0.375,1.125,2.025
-2.925,0.675,3.075
-2.775,0.675,3.075
-2.925,0.825,3.075
-2.775,0.975,3.225
-2.775,1.125,3.225
-2.625,0.975,3.225
-2.775,0.975,3.375
-2.925,1.125,3.375
-2.775,1.125,3.375
-2.925,0.975,3.525
-2.775,0.975,3.525
-2.925,1.125,3.525
-2.625,0.975,3.375
-3.075,1.725,3.225
-3.075,1.725,3.375
-3.075,1.125,3.675
-2.925,1.125,3.675
-2.325,0.525,2.475
-2.175,0.525,2.475
-2.325,0.525,2.625
-1.875,1.125,3.375
-1.875,1.125,3.525
-0.975,1.125,2.475
-1.875,1.275,3.375
-2.025,1.275,3.525
-1.875,1.275,3.525
-0.975,1.275,2.475
-1.125,1.275,2.625
-2.175,1.275,3.825
-2.175,1.425,3.825
-2.025,1.275,3.675
-1.875,1.275,3.675
-2.025,1.425,3.675
-2.025,1.275,3.825
-2.025,1.425,3.825
-2.175,1.425,3.975
0.075,0.075,0.375
0.225,0.075,0.375
0.075,0.225,0.375
0.225,0.225,0.375
0.075,0.075,0.525
0.225,0.075,0.525
0.225,0.225,0.525
0.375,0.075,0.375
0.375,0.075,0.525
0.525,0.075,0.525
0.375,0.225,0.525
0.225,0.375,0.525
0.075,0.075,0.675
0.225,0.075,0.675
0.075,0.225,0.675
0.225,0.225,0.675
0.075,0.075,0.825
0.225,0.075,0.825
0.375,0.075,0.675
0.525,0.075,0.675
0.525,0.225,0.675
0.375,0.075,0.825
0.525,0.075,0.825
0.375,0.375,0.675
0.525,0.375,0.825
0.075,0.075,0.975
0.225,0.075,0.975
0.225,0.075,1.125
0.375,0.075,0.975
0.525,0.075,0.975
0.375,0.075,1.125
0.525,0.075,1.125
0.375,0.525,1.125
0.675,0.075,0.675
0.675,0.075,0.825
0.675,0.075,0.975
0.675,0.075,1.125
0.975,0.075,0.975
0.975,0.075,1.125
1.125,0.075,1.125
0.375,0.075,1.275
0.525,0.075,1.275
0.375,0.075,1.425
0.525,0.075,1.425
0.225,0.525,1.425
0.375,0.375,1.425
0.525,0.375,1.425
0.375,0.525,1.425
0.525,0.525,1.425
0.225,0.525,1.575
0.375,0.375,1.575
0.375,0.525,1.575
0.675,0.075,1.275
0.675,0.075,1.425
1.125,0.075,1.275
1.125,0.075,1.425
0.675,0.375,1.275
0.675,0.525,1.275
0.675,0.375,1.425
0.675,0.525,1.425
1.125,0.375,1.275
1.125,0.525,1.275
1.125,0.525,1.425
0.675,0.075,1.575
1.125,0.075,1.875
1.125,0.075,2.025
1.125,0.075,2.175
1.275,0.075,1.275
1.275,0.075,1.425
1.425,0.075,1.425
1.275,0.375,1.275
1.275,0.525,1.275
1.275,0.075,1.575
1.425,0.075,1.575
1.275,0.075,1.725
1.425,0.075,1.725
1.575,0.075,1.575
1.575,0.075,1.725
1.725,0.075,1.725
1.575,0.525,1.725
1.275,0.075,1.875
1.425,0.075,1.875
1.275,0.075,2.025
1.425,0.075,2.025
1.575,0.075,1.875
1.725,0.075,1.875
1.575,0.075,2.025
1.725,0.075,2.025
1.275,0.075,2.175
1.425,0.075,2.175
1.275,0.075,2.325
1.425,0.075,2.325
1.575,0.075,2.175
1.725,0.075,2.175
1.575,0.075,2.325
1.725,0.075,2.325
1.875,0.075,1.875
1.875,0.075,2.025
2.025,0.075,2.025
1.875,0.075,2.175
1.875,0.075,2.325
1.575,0.975,1.875
1.725,0.975,1.875
1.575,1.125,1.875
1.725,1.125,1.875
1.725,1.125,2.025
1.425,0.975,2.175
1.725,1.125,2.175
1.875,1.125,2.175
2.025,1.275,3.375
2.175,1.275,3.375
2.175,1.275,3.525
2.175,1.425,3.525
2.325,1.425,3.525
